date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,1.0,0.0,0.0
2020-02-01 00:00:00,1.0,0.0,0.0
2020-02-02 00:00:00,1.0,0.0,0.0
2020-02-03 00:00:00,1.0,0.0,0.0
2020-02-04 00:00:00,1.0,0.0,0.0
2020-02-05 00:00:00,1.0,0.0,0.0
2020-02-06 00:00:00,1.0,0.0,0.0
2020-02-07 00:00:00,1.0,0.0,0.0
2020-02-08 00:00:00,1.0,0.0,0.0
2020-02-09 00:00:00,1.0,0.0,0.0
2020-02-10 00:00:00,1.0,0.0,0.0
2020-02-11 00:00:00,1.0,0.0,0.0
2020-02-12 00:00:00,1.0,0.0,0.0
2020-02-13 00:00:00,1.0,0.0,0.0
2020-02-14 00:00:00,1.0,0.0,0.0
2020-02-15 00:00:00,1.0,0.0,0.0
2020-02-16 00:00:00,1.0,0.0,0.0
2020-02-17 00:00:00,1.0,0.0,0.0
2020-02-18 00:00:00,1.0,0.0,0.0
2020-02-19 00:00:00,1.0,0.0,0.0
2020-02-20 00:00:00,1.0,0.0,0.0
2020-02-21 00:00:00,1.0,0.0,0.0
2020-02-22 00:00:00,1.0,0.0,0.0
2020-02-23 00:00:00,1.0,0.0,0.0
2020-02-24 00:00:00,1.0,0.0,0.0
2020-02-25 00:00:00,1.0,0.0,0.0
2020-02-26 00:00:00,2.0,0.0,0.0
2020-02-27 00:00:00,7.0,0.0,0.0
2020-02-28 00:00:00,7.0,0.0,0.0
2020-02-29 00:00:00,12.0,0.0,0.0
2020-03-01 00:00:00,14.0,0.0,0.0
2020-03-02 00:00:00,15.0,0.0,0.0
2020-03-03 00:00:00,21.0,0.0,0.0
2020-03-04 00:00:00,35.0,0.0,0.0
2020-03-05 00:00:00,94.0,0.0,0.0
2020-03-06 00:00:00,101.0,0.0,0.0
2020-03-07 00:00:00,161.0,0.0,0.0
2020-03-08 00:00:00,203.0,0.0,0.0
2020-03-09 00:00:00,248.0,0.0,1.0
2020-03-10 00:00:00,355.0,0.0,1.0
2020-03-11 00:00:00,500.0,1.0,1.0
2020-03-12 00:00:00,599.0,1.0,1.0
2020-03-13 00:00:00,814.0,1.0,1.0
2020-03-14 00:00:00,961.0,2.0,1.0
2020-03-15 00:00:00,1022.0,3.0,1.0
2020-03-16 00:00:00,1103.0,6.0,1.0
2020-03-17 00:00:00,1190.0,7.0,1.0
2020-03-18 00:00:00,1279.0,10.0,1.0
2020-03-19 00:00:00,1439.0,11.0,16.0
2020-03-20 00:00:00,1639.0,16.0,16.0
2020-03-21 00:00:00,1763.0,20.0,16.0
2020-03-22 00:00:00,1934.0,21.0,16.0
2020-03-23 00:00:00,2046.0,25.0,16.0
2020-03-24 00:00:00,2286.0,36.0,16.0
2020-03-25 00:00:00,2526.0,62.0,16.0
2020-03-26 00:00:00,2840.0,77.0,16.0
2020-03-27 00:00:00,3069.0,105.0,16.0
2020-03-28 00:00:00,3447.0,105.0,16.0
2020-03-29 00:00:00,3700.0,110.0,16.0
2020-03-30 00:00:00,4028.0,146.0,16.0
2020-03-31 00:00:00,4435.0,180.0,16.0
2020-04-01 00:00:00,4947.0,239.0,103.0
2020-04-02 00:00:00,5568.0,308.0,103.0
2020-04-04 13:03:00,6131.0,358.0,205.0
2020-04-05 07:55:00,6443.0,373.0,205.0
2020-04-05 16:34:00,6830.0,401.0,205.0
2020-04-05 16:34:00,6830.0,401.0,205.0
