date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0
2020-02-27 00:00:00,0.0,0.0,0.0
2020-02-28 00:00:00,0.0,0.0,0.0
2020-02-29 00:00:00,0.0,0.0,0.0
2020-03-01 00:00:00,0.0,0.0,0.0
2020-03-02 00:00:00,0.0,0.0,0.0
2020-03-03 00:00:00,0.0,0.0,0.0
2020-03-04 00:00:00,0.0,0.0,0.0
2020-03-05 00:00:00,0.0,0.0,0.0
2020-03-06 00:00:00,1.0,0.0,0.0
2020-03-07 00:00:00,1.0,0.0,0.0
2020-03-08 00:00:00,1.0,0.0,0.0
2020-03-09 00:00:00,1.0,0.0,0.0
2020-03-10 00:00:00,5.0,0.0,0.0
2020-03-11 00:00:00,12.0,0.0,0.0
2020-03-12 00:00:00,19.0,0.0,0.0
2020-03-13 00:00:00,35.0,0.0,0.0
2020-03-14 00:00:00,46.0,0.0,0.0
2020-03-15 00:00:00,48.0,0.0,0.0
2020-03-16 00:00:00,55.0,0.0,1.0
2020-03-17 00:00:00,65.0,0.0,1.0
2020-03-18 00:00:00,83.0,0.0,1.0
2020-03-19 00:00:00,103.0,0.0,1.0
2020-03-20 00:00:00,135.0,1.0,1.0
2020-03-21 00:00:00,171.0,1.0,1.0
2020-03-22 00:00:00,222.0,2.0,1.0
2020-03-23 00:00:00,249.0,3.0,1.0
2020-03-24 00:00:00,303.0,3.0,15.0
2020-03-25 00:00:00,384.0,4.0,15.0
2020-03-26 00:00:00,384.0,1.0,0.0
2020-03-27 00:00:00,457.0,1.0,0.0
2020-03-28 00:00:00,659.0,10.0,0.0
2020-03-29 00:00:00,741.0,13.0,0.0
2020-03-30 00:00:00,785.0,16.0,0.0
2020-03-31 00:00:00,900.0,16.0,0.0
2020-04-01 00:00:00,1060.0,28.0,0.0
2020-04-02 00:00:00,1171.0,31.0,0.0
2020-04-04 13:03:00,1476.0,39.0,54.0
2020-04-05 07:55:00,1624.0,44.0,54.0
2020-04-05 07:55:00,1624.0,44.0,54.0
2020-04-05 16:34:00,1908.0,51.0,54.0
