date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0
2020-02-27 00:00:00,0.0,0.0,0.0
2020-02-28 00:00:00,0.0,0.0,0.0
2020-02-29 00:00:00,0.0,0.0,0.0
2020-03-01 00:00:00,0.0,0.0,0.0
2020-03-02 00:00:00,0.0,0.0,0.0
2020-03-03 00:00:00,0.0,0.0,0.0
2020-03-04 00:00:00,0.0,0.0,0.0
2020-03-05 00:00:00,0.0,0.0,0.0
2020-03-06 00:00:00,1.0,0.0,0.0
2020-03-07 00:00:00,1.0,0.0,0.0
2020-03-08 00:00:00,1.0,0.0,0.0
2020-03-09 00:00:00,1.0,0.0,0.0
2020-03-10 00:00:00,3.0,0.0,0.0
2020-03-11 00:00:00,9.0,0.0,0.0
2020-03-12 00:00:00,9.0,0.0,0.0
2020-03-13 00:00:00,13.0,0.0,0.0
2020-03-14 00:00:00,22.0,0.0,0.0
2020-03-15 00:00:00,34.0,0.0,0.0
2020-03-16 00:00:00,54.0,0.0,0.0
2020-03-17 00:00:00,65.0,0.0,1.0
2020-03-18 00:00:00,93.0,0.0,1.0
2020-03-19 00:00:00,102.0,0.0,1.0
2020-03-20 00:00:00,128.0,0.0,1.0
2020-03-21 00:00:00,196.0,0.0,1.0
2020-03-22 00:00:00,231.0,2.0,3.0
2020-03-23 00:00:00,277.0,3.0,3.0
2020-03-24 00:00:00,378.0,3.0,6.0
2020-03-25 00:00:00,470.0,4.0,8.0
2020-03-26 00:00:00,491.0,6.0,8.0
2020-03-27 00:00:00,539.0,6.0,10.0
2020-03-28 00:00:00,608.0,6.0,10.0
2020-03-29 00:00:00,702.0,10.0,10.0
2020-03-30 00:00:00,798.0,12.0,15.0
2020-03-31 00:00:00,906.0,16.0,31.0
2020-04-01 00:00:00,1065.0,17.0,39.0
2020-04-02 00:00:00,1161.0,19.0,55.0
2020-04-04 13:03:00,1267.0,25.0,55.0
2020-04-05 07:55:00,1406.0,32.0,85.0
2020-04-05 16:34:00,1406.0,32.0,85.0
2020-04-06 11:33:00,1485.0,35.0,88.0
2020-04-06 11:33:00,1485.0,35.0,88.0
