date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0
2020-02-27 00:00:00,0.0,0.0,0.0
2020-02-28 00:00:00,0.0,0.0,0.0
2020-02-29 00:00:00,0.0,0.0,0.0
2020-03-01 00:00:00,0.0,0.0,0.0
2020-03-02 00:00:00,2.0,0.0,0.0
2020-03-03 00:00:00,2.0,0.0,0.0
2020-03-04 00:00:00,2.0,0.0,0.0
2020-03-05 00:00:00,2.0,0.0,0.0
2020-03-06 00:00:00,4.0,0.0,0.0
2020-03-07 00:00:00,4.0,0.0,0.0
2020-03-08 00:00:00,6.0,0.0,0.0
2020-03-09 00:00:00,19.0,0.0,0.0
2020-03-10 00:00:00,27.0,0.0,2.0
2020-03-11 00:00:00,34.0,1.0,2.0
2020-03-12 00:00:00,34.0,1.0,2.0
2020-03-13 00:00:00,69.0,4.0,2.0
2020-03-14 00:00:00,96.0,5.0,8.0
2020-03-15 00:00:00,117.0,5.0,8.0
2020-03-16 00:00:00,134.0,5.0,8.0
2020-03-17 00:00:00,172.0,5.0,8.0
2020-03-18 00:00:00,227.0,19.0,11.0
2020-03-19 00:00:00,311.0,25.0,11.0
2020-03-20 00:00:00,369.0,32.0,15.0
2020-03-21 00:00:00,450.0,38.0,15.0
2020-03-22 00:00:00,514.0,48.0,29.0
2020-03-23 00:00:00,579.0,49.0,29.0
2020-03-24 00:00:00,686.0,55.0,30.0
2020-03-25 00:00:00,790.0,58.0,31.0
2020-03-26 00:00:00,893.0,78.0,35.0
2020-03-27 00:00:00,1046.0,87.0,46.0
2020-03-28 00:00:00,1155.0,102.0,59.0
2020-03-29 00:00:00,1285.0,114.0,64.0
2020-03-30 00:00:00,1414.0,122.0,75.0
2020-03-31 00:00:00,1528.0,136.0,81.0
2020-04-01 00:00:00,1677.0,157.0,103.0
2020-04-02 00:00:00,1790.0,170.0,112.0
2020-04-04 13:03:00,2092.0,191.0,150.0
