date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0
2020-02-27 00:00:00,1.0,0.0,0.0
2020-02-28 00:00:00,1.0,0.0,0.0
2020-02-29 00:00:00,6.0,0.0,0.0
2020-03-01 00:00:00,10.0,0.0,0.0
2020-03-02 00:00:00,18.0,0.0,0.0
2020-03-03 00:00:00,24.0,0.0,0.0
2020-03-04 00:00:00,38.0,0.0,0.0
2020-03-05 00:00:00,82.0,0.0,0.0
2020-03-06 00:00:00,128.0,1.0,0.0
2020-03-07 00:00:00,188.0,1.0,0.0
2020-03-08 00:00:00,265.0,3.0,0.0
2020-03-09 00:00:00,321.0,3.0,0.0
2020-03-10 00:00:00,382.0,4.0,0.0
2020-03-11 00:00:00,503.0,5.0,0.0
2020-03-12 00:00:00,503.0,5.0,0.0
2020-03-13 00:00:00,806.0,10.0,0.0
2020-03-14 00:00:00,962.0,12.0,2.0
2020-03-15 00:00:00,1138.0,20.0,2.0
2020-03-16 00:00:00,1416.0,24.0,2.0
2020-03-17 00:00:00,1711.0,43.0,2.0
2020-03-18 00:00:00,2058.0,58.0,2.0
2020-03-19 00:00:00,2467.0,77.0,2.0
2020-03-20 00:00:00,3003.0,107.0,2.0
2020-03-21 00:00:00,3640.0,137.0,2.0
2020-03-22 00:00:00,4217.0,180.0,2.0
2020-03-23 00:00:00,4764.0,214.0,2.0
2020-03-24 00:00:00,5580.0,277.0,3.0
2020-03-25 00:00:00,6438.0,357.0,4.0
2020-03-26 00:00:00,7468.0,435.0,6.0
2020-03-27 00:00:00,8647.0,547.0,6.0
2020-03-28 00:00:00,9819.0,640.0,6.0
2020-03-29 00:00:00,10930.0,772.0,253.0
2020-03-30 00:00:00,11817.0,865.0,253.0
2020-03-31 00:00:00,12667.0,1040.0,253.0
2020-04-01 00:00:00,13696.0,1175.0,260.0
2020-04-02 00:00:00,14788.0,1341.0,260.0
2020-04-04 13:03:00,16627.0,1651.0,250.0
2020-04-05 07:55:00,16627.0,1651.0,250.0
2020-04-05 07:55:00,16627.0,1651.0,250.0
2020-04-05 16:34:00,17851.0,1766.0,250.0
