date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0
2020-02-27 00:00:00,0.0,0.0,0.0
2020-02-28 00:00:00,0.0,0.0,0.0
2020-02-29 00:00:00,1.0,0.0,0.0
2020-03-01 00:00:00,1.0,0.0,0.0
2020-03-02 00:00:00,1.0,0.0,0.0
2020-03-03 00:00:00,1.0,0.0,0.0
2020-03-04 00:00:00,1.0,0.0,0.0
2020-03-05 00:00:00,1.0,0.0,0.0
2020-03-06 00:00:00,2.0,0.0,0.0
2020-03-07 00:00:00,2.0,0.0,0.0
2020-03-08 00:00:00,3.0,0.0,0.0
2020-03-09 00:00:00,3.0,0.0,0.0
2020-03-10 00:00:00,5.0,0.0,0.0
2020-03-11 00:00:00,7.0,0.0,0.0
2020-03-12 00:00:00,19.0,0.0,0.0
2020-03-13 00:00:00,34.0,0.0,0.0
2020-03-14 00:00:00,51.0,1.0,0.0
2020-03-15 00:00:00,59.0,1.0,0.0
2020-03-16 00:00:00,77.0,1.0,0.0
2020-03-17 00:00:00,140.0,1.0,0.0
2020-03-18 00:00:00,203.0,2.0,0.0
2020-03-19 00:00:00,335.0,4.0,0.0
2020-03-20 00:00:00,484.0,4.0,0.0
2020-03-21 00:00:00,670.0,8.0,0.0
2020-03-22 00:00:00,798.0,8.0,6.0
2020-03-23 00:00:00,875.0,8.0,6.0
2020-03-24 00:00:00,1099.0,8.0,6.0
2020-03-25 00:00:00,1333.0,8.0,6.0
2020-03-26 00:00:00,1453.0,9.0,6.0
2020-03-27 00:00:00,1605.0,15.0,40.0
2020-03-28 00:00:00,1831.0,18.0,40.0
2020-03-29 00:00:00,1950.0,21.0,40.0
2020-03-30 00:00:00,1988.0,22.0,40.0
2020-03-31 00:00:00,2178.0,23.0,80.0
2020-04-01 00:00:00,2319.0,29.0,80.0
2020-04-02 00:00:00,2487.0,30.0,80.0
2020-04-04 13:03:00,2612.0,31.0,500.0
2020-04-05 07:55:00,2729.0,31.0,500.0
2020-04-05 16:34:00,2729.0,31.0,500.0
2020-04-06 11:33:00,2804.0,36.0,500.0
2020-04-06 11:33:00,2804.0,36.0,500.0
