date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,1.0,0.0,0.0
2020-02-15 00:00:00,1.0,0.0,0.0
2020-02-16 00:00:00,1.0,0.0,0.0
2020-02-17 00:00:00,1.0,0.0,0.0
2020-02-18 00:00:00,1.0,0.0,0.0
2020-02-19 00:00:00,1.0,0.0,0.0
2020-02-20 00:00:00,1.0,0.0,0.0
2020-02-21 00:00:00,1.0,0.0,0.0
2020-02-22 00:00:00,1.0,0.0,0.0
2020-02-23 00:00:00,1.0,0.0,0.0
2020-02-24 00:00:00,1.0,0.0,0.0
2020-02-25 00:00:00,1.0,0.0,0.0
2020-02-26 00:00:00,1.0,0.0,0.0
2020-02-27 00:00:00,1.0,0.0,0.0
2020-02-28 00:00:00,1.0,0.0,1.0
2020-02-29 00:00:00,1.0,0.0,1.0
2020-03-01 00:00:00,2.0,0.0,1.0
2020-03-02 00:00:00,2.0,0.0,1.0
2020-03-03 00:00:00,2.0,0.0,1.0
2020-03-04 00:00:00,2.0,0.0,1.0
2020-03-05 00:00:00,3.0,0.0,1.0
2020-03-06 00:00:00,15.0,0.0,1.0
2020-03-07 00:00:00,15.0,0.0,1.0
2020-03-08 00:00:00,49.0,1.0,1.0
2020-03-09 00:00:00,55.0,1.0,1.0
2020-03-10 00:00:00,59.0,1.0,1.0
2020-03-11 00:00:00,60.0,1.0,27.0
2020-03-12 00:00:00,67.0,1.0,27.0
2020-03-13 00:00:00,80.0,2.0,27.0
2020-03-14 00:00:00,109.0,2.0,27.0
2020-03-15 00:00:00,110.0,2.0,21.0
2020-03-16 00:00:00,150.0,2.0,27.0
2020-03-17 00:00:00,196.0,4.0,32.0
2020-03-18 00:00:00,196.0,6.0,32.0
2020-03-19 00:00:00,256.0,6.0,32.0
2020-03-20 00:00:00,285.0,8.0,39.0
2020-03-21 00:00:00,294.0,10.0,41.0
2020-03-22 00:00:00,327.0,14.0,56.0
2020-03-23 00:00:00,366.0,19.0,56.0
2020-03-24 00:00:00,402.0,20.0,80.0
2020-03-25 00:00:00,456.0,21.0,95.0
2020-03-26 00:00:00,495.0,24.0,102.0
2020-03-27 00:00:00,536.0,30.0,116.0
2020-03-28 00:00:00,576.0,36.0,121.0
2020-03-29 00:00:00,609.0,40.0,132.0
2020-03-30 00:00:00,656.0,41.0,150.0
2020-03-31 00:00:00,710.0,46.0,157.0
2020-04-01 00:00:00,779.0,52.0,179.0
2020-04-02 00:00:00,865.0,58.0,201.0
2020-04-04 13:03:00,985.0,66.0,216.0
2020-04-05 07:55:00,1070.0,71.0,241.0
2020-04-05 07:55:00,1070.0,71.0,241.0
2020-04-05 16:34:00,1070.0,71.0,241.0
