date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,2.0,0.0,0.0
2020-01-24 00:00:00,2.0,0.0,0.0
2020-01-25 00:00:00,2.0,0.0,0.0
2020-01-26 00:00:00,2.0,0.0,0.0
2020-01-27 00:00:00,2.0,0.0,0.0
2020-01-28 00:00:00,2.0,0.0,0.0
2020-01-29 00:00:00,2.0,0.0,0.0
2020-01-30 00:00:00,2.0,0.0,0.0
2020-01-31 00:00:00,2.0,0.0,0.0
2020-02-01 00:00:00,6.0,0.0,1.0
2020-02-02 00:00:00,6.0,0.0,1.0
2020-02-03 00:00:00,8.0,0.0,1.0
2020-02-04 00:00:00,8.0,0.0,1.0
2020-02-05 00:00:00,8.0,0.0,1.0
2020-02-06 00:00:00,10.0,0.0,1.0
2020-02-07 00:00:00,10.0,0.0,1.0
2020-02-08 00:00:00,13.0,0.0,1.0
2020-02-09 00:00:00,13.0,0.0,1.0
2020-02-10 00:00:00,14.0,0.0,1.0
2020-02-11 00:00:00,15.0,0.0,6.0
2020-02-12 00:00:00,15.0,0.0,6.0
2020-02-13 00:00:00,16.0,0.0,7.0
2020-02-14 00:00:00,16.0,0.0,7.0
2020-02-15 00:00:00,16.0,0.0,7.0
2020-02-16 00:00:00,16.0,0.0,7.0
2020-02-17 00:00:00,16.0,0.0,7.0
2020-02-18 00:00:00,16.0,0.0,7.0
2020-02-19 00:00:00,16.0,0.0,7.0
2020-02-20 00:00:00,16.0,0.0,7.0
2020-02-21 00:00:00,16.0,0.0,14.0
2020-02-22 00:00:00,16.0,0.0,14.0
2020-02-23 00:00:00,16.0,0.0,14.0
2020-02-24 00:00:00,16.0,0.0,14.0
2020-02-25 00:00:00,16.0,0.0,16.0
2020-02-26 00:00:00,16.0,0.0,16.0
2020-02-27 00:00:00,16.0,0.0,16.0
2020-02-28 00:00:00,16.0,0.0,16.0
2020-02-29 00:00:00,16.0,0.0,16.0
2020-03-01 00:00:00,16.0,0.0,16.0
2020-03-02 00:00:00,16.0,0.0,16.0
2020-03-03 00:00:00,16.0,0.0,16.0
2020-03-04 00:00:00,16.0,0.0,16.0
2020-03-05 00:00:00,16.0,0.0,16.0
2020-03-06 00:00:00,16.0,0.0,16.0
2020-03-07 00:00:00,18.0,0.0,16.0
2020-03-08 00:00:00,30.0,0.0,16.0
2020-03-09 00:00:00,30.0,0.0,16.0
2020-03-10 00:00:00,31.0,0.0,16.0
2020-03-11 00:00:00,38.0,0.0,16.0
2020-03-12 00:00:00,39.0,0.0,16.0
2020-03-13 00:00:00,47.0,0.0,16.0
2020-03-14 00:00:00,53.0,0.0,16.0
2020-03-15 00:00:00,56.0,0.0,16.0
2020-03-16 00:00:00,61.0,0.0,16.0
2020-03-17 00:00:00,66.0,0.0,16.0
2020-03-18 00:00:00,75.0,0.0,16.0
2020-03-19 00:00:00,85.0,0.0,16.0
2020-03-20 00:00:00,91.0,0.0,16.0
2020-03-21 00:00:00,94.0,0.0,17.0
2020-03-22 00:00:00,113.0,0.0,17.0
2020-03-23 00:00:00,123.0,0.0,17.0
2020-03-24 00:00:00,134.0,0.0,17.0
2020-03-25 00:00:00,141.0,0.0,17.0
2020-03-26 00:00:00,153.0,0.0,20.0
2020-03-27 00:00:00,163.0,0.0,20.0
2020-03-28 00:00:00,174.0,0.0,21.0
2020-03-29 00:00:00,188.0,0.0,25.0
2020-03-30 00:00:00,203.0,0.0,55.0
2020-03-31 00:00:00,212.0,0.0,58.0
2020-04-01 00:00:00,218.0,0.0,63.0
2020-04-02 00:00:00,233.0,0.0,75.0
2020-04-04 13:03:00,240.0,0.0,90.0
2020-04-05 07:55:00,240.0,0.0,90.0
2020-04-05 16:34:00,241.0,0.0,90.0
2020-04-06 11:33:00,241.0,0.0,95.0
2020-04-06 11:33:00,241.0,0.0,95.0
