date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,1.0,0.0,0.0
2020-01-23 00:00:00,1.0,0.0,0.0
2020-01-24 00:00:00,2.0,0.0,0.0
2020-01-25 00:00:00,2.0,0.0,0.0
2020-01-26 00:00:00,3.0,0.0,0.0
2020-01-27 00:00:00,4.0,0.0,0.0
2020-01-28 00:00:00,4.0,0.0,0.0
2020-01-29 00:00:00,4.0,0.0,0.0
2020-01-30 00:00:00,4.0,0.0,0.0
2020-01-31 00:00:00,11.0,0.0,0.0
2020-02-01 00:00:00,12.0,0.0,0.0
2020-02-02 00:00:00,15.0,0.0,0.0
2020-02-03 00:00:00,15.0,0.0,0.0
2020-02-04 00:00:00,16.0,0.0,0.0
2020-02-05 00:00:00,19.0,0.0,0.0
2020-02-06 00:00:00,23.0,0.0,0.0
2020-02-07 00:00:00,24.0,0.0,1.0
2020-02-08 00:00:00,24.0,0.0,1.0
2020-02-09 00:00:00,25.0,0.0,3.0
2020-02-10 00:00:00,27.0,0.0,3.0
2020-02-11 00:00:00,28.0,0.0,3.0
2020-02-12 00:00:00,28.0,0.0,7.0
2020-02-13 00:00:00,28.0,0.0,7.0
2020-02-14 00:00:00,28.0,0.0,7.0
2020-02-15 00:00:00,28.0,0.0,9.0
2020-02-16 00:00:00,29.0,0.0,9.0
2020-02-17 00:00:00,30.0,0.0,10.0
2020-02-18 00:00:00,31.0,0.0,12.0
2020-02-19 00:00:00,31.0,0.0,12.0
2020-02-20 00:00:00,104.0,1.0,16.0
2020-02-21 00:00:00,204.0,2.0,16.0
2020-02-22 00:00:00,433.0,2.0,16.0
2020-02-23 00:00:00,602.0,6.0,18.0
2020-02-24 00:00:00,833.0,8.0,18.0
2020-02-25 00:00:00,977.0,10.0,22.0
2020-02-26 00:00:00,1261.0,12.0,22.0
2020-02-27 00:00:00,1766.0,13.0,22.0
2020-02-28 00:00:00,2337.0,13.0,22.0
2020-02-29 00:00:00,3150.0,16.0,27.0
2020-03-01 00:00:00,3736.0,17.0,30.0
2020-03-02 00:00:00,4335.0,28.0,30.0
2020-03-03 00:00:00,5186.0,28.0,30.0
2020-03-04 00:00:00,5621.0,35.0,41.0
2020-03-05 00:00:00,6088.0,35.0,41.0
2020-03-06 00:00:00,6593.0,42.0,135.0
2020-03-07 00:00:00,7041.0,44.0,135.0
2020-03-08 00:00:00,7314.0,50.0,118.0
2020-03-09 00:00:00,7478.0,53.0,118.0
2020-03-10 00:00:00,7513.0,54.0,247.0
2020-03-11 00:00:00,7755.0,60.0,288.0
2020-03-12 00:00:00,7869.0,66.0,333.0
2020-03-13 00:00:00,7979.0,66.0,510.0
2020-03-14 00:00:00,8086.0,72.0,510.0
2020-03-15 00:00:00,8162.0,75.0,510.0
2020-03-16 00:00:00,8236.0,75.0,1137.0
2020-03-17 00:00:00,8320.0,81.0,1407.0
2020-03-18 00:00:00,8413.0,84.0,1540.0
2020-03-19 00:00:00,8565.0,91.0,1540.0
2020-03-20 00:00:00,8652.0,94.0,1540.0
2020-03-21 00:00:00,8799.0,102.0,1540.0
2020-03-22 00:00:00,8961.0,111.0,2909.0
2020-03-23 00:00:00,8961.0,111.0,2909.0
2020-03-24 00:00:00,9037.0,120.0,3507.0
2020-03-25 00:00:00,9137.0,126.0,3730.0
2020-03-26 00:00:00,9241.0,131.0,4144.0
2020-03-27 00:00:00,9332.0,139.0,4528.0
2020-03-28 00:00:00,9478.0,144.0,4811.0
2020-03-29 00:00:00,9583.0,152.0,5033.0
2020-03-30 00:00:00,9661.0,158.0,5228.0
2020-03-31 00:00:00,9786.0,162.0,5408.0
2020-04-01 00:00:00,9887.0,165.0,5567.0
2020-04-02 00:00:00,9976.0,169.0,5828.0
2020-04-03 00:00:00,10062.0,174.0,6021.0
2020-04-05 07:55:00,10237.0,183.0,6463.0
2020-04-05 07:55:00,10237.0,183.0,6463.0
