date,Confirmed,Deaths,Recovered
2020-01-22 00:00:00,0.0,0.0,0.0
2020-01-23 00:00:00,0.0,0.0,0.0
2020-01-24 00:00:00,0.0,0.0,0.0
2020-01-25 00:00:00,0.0,0.0,0.0
2020-01-26 00:00:00,0.0,0.0,0.0
2020-01-27 00:00:00,0.0,0.0,0.0
2020-01-28 00:00:00,0.0,0.0,0.0
2020-01-29 00:00:00,0.0,0.0,0.0
2020-01-30 00:00:00,0.0,0.0,0.0
2020-01-31 00:00:00,0.0,0.0,0.0
2020-02-01 00:00:00,0.0,0.0,0.0
2020-02-02 00:00:00,0.0,0.0,0.0
2020-02-03 00:00:00,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,0.0
2020-02-08 00:00:00,0.0,0.0,0.0
2020-02-09 00:00:00,0.0,0.0,0.0
2020-02-10 00:00:00,0.0,0.0,0.0
2020-02-11 00:00:00,0.0,0.0,0.0
2020-02-12 00:00:00,0.0,0.0,0.0
2020-02-13 00:00:00,0.0,0.0,0.0
2020-02-14 00:00:00,0.0,0.0,0.0
2020-02-15 00:00:00,0.0,0.0,0.0
2020-02-16 00:00:00,0.0,0.0,0.0
2020-02-17 00:00:00,0.0,0.0,0.0
2020-02-18 00:00:00,0.0,0.0,0.0
2020-02-19 00:00:00,0.0,0.0,0.0
2020-02-20 00:00:00,0.0,0.0,0.0
2020-02-21 00:00:00,0.0,0.0,0.0
2020-02-22 00:00:00,0.0,0.0,0.0
2020-02-23 00:00:00,0.0,0.0,0.0
2020-02-24 00:00:00,0.0,0.0,0.0
2020-02-25 00:00:00,0.0,0.0,0.0
2020-02-26 00:00:00,0.0,0.0,0.0
2020-02-27 00:00:00,0.0,0.0,0.0
2020-02-28 00:00:00,0.0,0.0,0.0
2020-02-29 00:00:00,0.0,0.0,0.0
2020-03-01 00:00:00,0.0,0.0,0.0
2020-03-02 00:00:00,1.0,0.0,0.0
2020-03-03 00:00:00,1.0,0.0,0.0
2020-03-04 00:00:00,1.0,0.0,0.0
2020-03-05 00:00:00,5.0,0.0,0.0
2020-03-06 00:00:00,5.0,0.0,0.0
2020-03-07 00:00:00,5.0,0.0,0.0
2020-03-08 00:00:00,11.0,0.0,0.0
2020-03-09 00:00:00,15.0,0.0,0.0
2020-03-10 00:00:00,20.0,0.0,1.0
2020-03-11 00:00:00,21.0,0.0,1.0
2020-03-12 00:00:00,45.0,0.0,1.0
2020-03-13 00:00:00,86.0,0.0,1.0
2020-03-14 00:00:00,103.0,0.0,1.0
2020-03-15 00:00:00,103.0,0.0,1.0
2020-03-16 00:00:00,118.0,0.0,2.0
2020-03-17 00:00:00,171.0,0.0,6.0
2020-03-18 00:00:00,171.0,0.0,6.0
2020-03-19 00:00:00,274.0,0.0,6.0
2020-03-20 00:00:00,344.0,0.0,8.0
2020-03-21 00:00:00,392.0,0.0,16.0
2020-03-22 00:00:00,511.0,0.0,16.0
2020-03-23 00:00:00,562.0,0.0,16.0
2020-03-24 00:00:00,767.0,1.0,28.0
2020-03-25 00:00:00,900.0,2.0,29.0
2020-03-26 00:00:00,1012.0,3.0,33.0
2020-03-27 00:00:00,1104.0,3.0,35.0
2020-03-28 00:00:00,1203.0,4.0,37.0
2020-03-29 00:00:00,1299.0,8.0,66.0
2020-03-30 00:00:00,1453.0,8.0,115.0
2020-03-31 00:00:00,1563.0,10.0,165.0
2020-04-01 00:00:00,1720.0,16.0,264.0
2020-04-02 00:00:00,1885.0,21.0,328.0
2020-04-04 13:03:00,2039.0,25.0,351.0
2020-04-05 07:55:00,2370.0,29.0,420.0
2020-04-05 07:55:00,2370.0,29.0,420.0
